path,section,stars,url,code,public,checked
town-budget/docs/a66-2021-may-annual-town-meeting-booklet-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/66 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/169,000,0,2026-09-05
town-budget/docs/a168-2021-november-special-town-meeting-booklet-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/168,200,1,2026-09-05
town-budget/docs/a170-2022-may-annual-town-meeting-booklet-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/170,200,1,2026-09-05
town-budget/docs/a171-2022-november-special-town-meeting-booklet-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/171,200,1,2026-09-05
town-budget/docs/a172-2023-may-annual-town-meeting-booklet-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/172,200,1,2026-09-05
town-budget/docs/a173-2023-november-special-town-meeting-booklet-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/173,200,1,2026-09-05
town-budget/docs/a157-2024-may-annual-town-meeting-booklet-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/157,200,1,2026-09-05
town-budget/docs/a161-2024-november-special-town-meeting-warrant-booklet-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/161,200,1,2026-09-05
town-budget/docs/1982-3-25-2024-presentation-how-can-we-help-you-property-tax-exemptions-amp-assistanc.pptx,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1982,200,1,2026-09-05
town-budget/docs/2086-4-14-sex-offender-audits-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/2086,200,1,2026-09-05
town-budget/docs/442-4-38-reserve-officer-hiring-process-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/442,200,1,2026-09-05
town-budget/docs/443-4-39-reserve-officer-program-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/443,200,1,2026-09-05
town-budget/docs/a120-5-year-financial-forecast-16-20-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/120,200,1,2026-09-05
town-budget/docs/3781-9-30-25-fy27-preliminary-budget-presentation-pdf.pptx,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3781,200,1,2026-09-05
town-budget/docs/4113-article-12-capital-program-funding-reauthorization.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4113,200,1,2026-09-05
town-budget/docs/4112-article-32-notice-of-town-meeting.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4112,200,1,2026-09-05
town-budget/docs/344-bencor-financial-wellness-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/344,200,1,2026-09-05
town-budget/docs/3541-board-of-assessors-code-of-conduct-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3541,200,1,2026-09-05
town-budget/docs/3463-bridge-assessment-and-ranking-prepared-for-the-town-of-lunenburg-by-bsc-group-ma.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3463,200,1,2026-09-05
town-budget/docs/187-conflict-of-interest-financial-disclosure-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/187,200,1,2026-09-05
town-budget/docs/4117-fy-2011-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4117 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/121,000,0,2026-09-05
town-budget/docs/4118-fy-2012-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4118 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/124,000,0,2026-09-05
town-budget/docs/4119-fy-2013-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4119 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/125,000,0,2026-09-05
town-budget/docs/4120-fy-2014-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4120 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/126,000,0,2026-09-05
town-budget/docs/4121-fy-2015-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4121 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/127,000,0,2026-09-05
town-budget/docs/4123-fy-2016-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4123 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/132,000,0,2026-09-05
town-budget/docs/4122-fy-2016-annual-town-report-addendum.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4122,200,1,2026-09-05
town-budget/docs/4124-fy-2017-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4124 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/128,000,0,2026-09-05
town-budget/docs/4125-fy-2018-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4125 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/129,000,0,2026-09-05
town-budget/docs/4126-fy-2019-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4126 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/130,000,0,2026-09-05
town-budget/docs/4127-fy-2020-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4127 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/131,000,0,2026-09-05
town-budget/docs/4128-fy-2021-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4128 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/122,000,0,2026-09-05
town-budget/docs/4129-fy-2022-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4129 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/123,000,0,2026-09-05
town-budget/docs/4131-fy-2023-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4131 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/160,000,0,2026-09-05
town-budget/docs/373-fy-2023-budget-narrative-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/373,200,1,2026-09-05
town-budget/docs/374-fy-2023-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/374,200,1,2026-09-05
town-budget/docs/4132-fy-2024-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4132 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/211,000,0,2026-09-05
town-budget/docs/4130-fy-2025-annual-town-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4130 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/213,000,0,2026-09-05
town-budget/docs/a202-fy18-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/202,200,1,2026-09-05
town-budget/docs/a53-fy19-budget-handout-for-annual-town-meeting-xlsx.xlsx,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/53,200,1,2026-09-05
town-budget/docs/a182-fy19-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/182,200,1,2026-09-05
town-budget/docs/a181-fy19-fire-department-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/181,200,1,2026-09-05
town-budget/docs/a190-fy19-fy23-financial-forecast-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/190,200,1,2026-09-05
town-budget/docs/a89-fy20-budget-message-and-proposal-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/89,200,1,2026-09-05
town-budget/docs/a88-fy20-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/88,200,1,2026-09-05
town-budget/docs/a183-fy20-land-use-director-symposium-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/183,200,1,2026-09-05
town-budget/docs/a90-fy20-line-item-budget-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/90,200,1,2026-09-05
town-budget/docs/a87-fy20-preliminary-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/87,200,1,2026-09-05
town-budget/docs/a91-fy20-preliminary-budget-revenue-expense-sheet-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/91,200,1,2026-09-05
town-budget/docs/a184-fy20-school-superintendent-symposium-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/184,200,1,2026-09-05
town-budget/docs/a185-fy20-town-manager-symposium-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/185,200,1,2026-09-05
town-budget/docs/a191-fy20-fy24-financial-forecast-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/191,200,1,2026-09-05
town-budget/docs/a192-fy21-fy25-financial-forecast-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/192,200,1,2026-09-05
town-budget/docs/a193-fy22-fy26-financial-forecast-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/193,200,1,2026-09-05
town-budget/docs/a75-fy23-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/75,200,1,2026-09-05
town-budget/docs/2420-fy23-lunenburg-financial-statements.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/2420,200,1,2026-09-05
town-budget/docs/a73-fy23-preliminary-budget-message-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/73,200,1,2026-09-05
town-budget/docs/a74-fy23-preliminary-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/74,200,1,2026-09-05
town-budget/docs/a72-fy23-preliminary-budget-revenue-expense-sheet-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/72,200,1,2026-09-05
town-budget/docs/a194-fy24-composite-project-ranking-by-capital-planning-committee-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/194,200,1,2026-09-05
town-budget/docs/a108-fy24-council-on-aging-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/108,200,1,2026-09-05
town-budget/docs/a104-fy24-dpw-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/104,200,1,2026-09-05
town-budget/docs/a107-fy24-facilities-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/107,200,1,2026-09-05
town-budget/docs/a106-fy24-finance-committee-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/106,200,1,2026-09-05
town-budget/docs/a111-fy24-finance-committee-budget-presentation-schedule-and-public-hearing-date-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/111,200,1,2026-09-05
town-budget/docs/a109-fy24-fire-department-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/109 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/158,000,0,2026-09-05
town-budget/docs/a105-fy24-it-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/105,200,1,2026-09-05
town-budget/docs/a99-fy24-land-use-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/99,200,1,2026-09-05
town-budget/docs/a101-fy24-monty-tech-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/101,200,1,2026-09-05
town-budget/docs/a103-fy24-monty-tech-budget-for-public-hearing-march-08-2023-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/103,200,1,2026-09-05
town-budget/docs/1777-fy24-police-budget-attachment-a-10-year-additional-officer-plan.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1777,200,1,2026-09-05
town-budget/docs/1778-fy24-police-budget-attachment-b-budget-line-items.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1778,200,1,2026-09-05
town-budget/docs/1779-fy24-police-budget-attachment-c-overtime-calculations.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1779,200,1,2026-09-05
town-budget/docs/1780-fy24-police-budget-narrative.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1780,200,1,2026-09-05
town-budget/docs/1781-fy24-police-budget-presentation.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1781 https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/102,000,0,2026-09-05
town-budget/docs/a98-fy24-public-access-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/98,200,1,2026-09-05
town-budget/docs/a189-fy24-revenue-expense-worksheet-february-16-2023-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/189,200,1,2026-09-05
town-budget/docs/3003-fy24-state-budget-municipal-investments-by-kp-law-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3003,200,1,2026-09-05
town-budget/docs/a100-fy24-superintendent-s-proposed-budget-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/100,200,1,2026-09-05
town-budget/docs/a195-fy24-town-manager-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/195,200,1,2026-09-05
town-budget/docs/a186-fy24-town-manager-preliminary-budget-line-item-detail-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/186,200,1,2026-09-05
town-budget/docs/a187-fy24-town-manager-preliminary-budget-message-and-proposal-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/187,200,1,2026-09-05
town-budget/docs/a188-fy24-town-manager-preliminary-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/188,200,1,2026-09-05
town-budget/docs/2419-fy24-year-end-report.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/2419,200,1,2026-09-05
town-budget/docs/a110-fy24-fy28-superintendent-s-projected-identified-needs-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/110,200,1,2026-09-05
town-budget/docs/a196-fy24-fy33-dpw-equipment-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/196,200,1,2026-09-05
town-budget/docs/a197-fy24-fy33-dpw-infrastructure-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/197,200,1,2026-09-05
town-budget/docs/a198-fy24-fy33-facilities-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/198,200,1,2026-09-05
town-budget/docs/a199-fy24-fy33-fire-department-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/199,200,1,2026-09-05
town-budget/docs/a200-fy24-fy33-police-department-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/200,200,1,2026-09-05
town-budget/docs/a201-fy24-fy33-rating-criteria-used-for-capital-plan-requests-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/201,200,1,2026-09-05
town-budget/docs/a135-fy25-budget-message-and-proposal-for-bos-and-fc.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/135,200,1,2026-09-05
town-budget/docs/2499-fy25-governor-awards-lunenburg-fd-state-firefighter-safety-grant-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/2499,200,1,2026-09-05
town-budget/docs/1782-fy25-police-budget-table-of-contents.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1782,200,1,2026-09-05
town-budget/docs/a133-fy25-preliminary-budget-documents.zip,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/133,200,1,2026-09-05
town-budget/docs/a136-fy25-preliminary-budget-presentation-to-fincomm-and-sb-2-15-24.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/136,200,1,2026-09-05
town-budget/docs/1352-fy25-snow-and-ice-vendor-agreement.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1352,200,1,2026-09-05
town-budget/docs/a137-fy25-town-manager-s-line-item-detail-and-revenue-expense-worksheet-2-13-24.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/137,200,1,2026-09-05
town-budget/docs/a138-fy25-town-manager-s-preliminary-budget-recommendation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/138,200,1,2026-09-05
town-budget/docs/a205-fy25-fy34-capital-plan-requests-by-department-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/205,200,1,2026-09-05
town-budget/docs/a203-fy25-fy34-dpw-capital-request-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/203,200,1,2026-09-05
town-budget/docs/a206-fy25-fy34-facilities-and-parks-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/206,200,1,2026-09-05
town-budget/docs/a204-fy25-fy34-fire-dept-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/204,200,1,2026-09-05
town-budget/docs/a207-fy25-fy34-lps-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/207,200,1,2026-09-05
town-budget/docs/a208-fy25-fy34-lunenburg-it-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/208,200,1,2026-09-05
town-budget/docs/a209-fy25-fy34-police-dept-cap-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/209,200,1,2026-09-05
town-budget/docs/a210-fy25-fy34-ten-year-capital-plan-by-funding-source-town-manager-recommendation-pd.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/210,200,1,2026-09-05
town-budget/docs/2862-fy26-select-board-and-town-manager-goals-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/2862,200,1,2026-09-05
town-budget/docs/3607-fy27-coa-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3607,200,1,2026-09-05
town-budget/docs/4346-fy27-detail-rates.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4346,200,1,2026-09-05
town-budget/docs/3610-fy27-department-of-public-works-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3610,200,1,2026-09-05
town-budget/docs/3580-fy27-facilities-and-parks-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3580,200,1,2026-09-05
town-budget/docs/3581-fy27-fire-department-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3581,200,1,2026-09-05
town-budget/docs/3608-fy27-general-government-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3608,200,1,2026-09-05
town-budget/docs/3611-fy27-general-government-unclassified-budget-presentation-pdf-nbsp.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3611,200,1,2026-09-05
town-budget/docs/3582-fy27-it-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3582,200,1,2026-09-05
town-budget/docs/3609-fy27-land-use-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3609,200,1,2026-09-05
town-budget/docs/3612-fy27-library-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3612,200,1,2026-09-05
town-budget/docs/3583-fy27-monty-tech-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3583,200,1,2026-09-05
town-budget/docs/3584-fy27-police-department-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3584,200,1,2026-09-05
town-budget/docs/3585-fy27-preliminary-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3585,200,1,2026-09-05
town-budget/docs/3613-fy27-public-access-cable-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3613,200,1,2026-09-05
town-budget/docs/4284-fy27-real-estate-exemption-flyer.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4284,200,1,2026-09-05
town-budget/docs/3586-fy27-school-department-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3586,200,1,2026-09-05
town-budget/docs/4283-fy27-senior-means-tested-application.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4283,200,1,2026-09-05
town-budget/docs/4285-fy27-senior-means-tested-brochure.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4285,200,1,2026-09-05
town-budget/docs/a118-fiscal-year-2012-budget-as-appropriated-a-copy-of-the-fiscal-year-2012-budget-as.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/118,200,1,2026-09-05
town-budget/docs/a119-fiscal-year-2013-appendix-document-5-comprehensive-pavement-management-system-pd.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/119,200,1,2026-09-05
town-budget/docs/a117-fiscal-year-2013-appendix-documents-1-4-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/117,200,1,2026-09-05
town-budget/docs/a116-fiscal-year-2013-budget-line-item-detail-of-fiscal-year-2013-budget-recommendati.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/116,200,1,2026-09-05
town-budget/docs/a114-fiscal-year-2014-budget-as-appropriated-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/114,200,1,2026-09-05
town-budget/docs/a113-fiscal-year-2015-budget-final-after-recap-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/113,200,1,2026-09-05
town-budget/docs/a115-fiscal-year-2016-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/115,200,1,2026-09-05
town-budget/docs/a112-fiscal-year-2016-preliminary-budget-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/112,200,1,2026-09-05
town-budget/docs/a82-fiscal-year-2021-adjustment-worksheet-made-to-budget-due-to-covid-19-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/82,200,1,2026-09-05
town-budget/docs/a83-fiscal-year-2021-budget-message-and-preliminary-budget-proposal-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/83,200,1,2026-09-05
town-budget/docs/a81-fiscal-year-2021-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/81,200,1,2026-09-05
town-budget/docs/a86-fiscal-year-2021-preliminary-budget-line-item-detail-february-11-2020-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/86,200,1,2026-09-05
town-budget/docs/a84-fiscal-year-2021-preliminary-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/84,200,1,2026-09-05
town-budget/docs/a79-fiscal-year-2021-revenue-expense-worksheet-may-7-2020-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/79,200,1,2026-09-05
town-budget/docs/a80-fiscal-year-2021-revised-school-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/80,200,1,2026-09-05
town-budget/docs/a85-fiscal-year-2021-town-manager-budget-recommendation-revised-due-to-covid-19-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/85,200,1,2026-09-05
town-budget/docs/a76-fiscal-year-2022-budget-message-and-preliminary-budget-recommendation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/76,200,1,2026-09-05
town-budget/docs/a77-fiscal-year-2022-budget-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/77,200,1,2026-09-05
town-budget/docs/a78-fiscal-year-2022-capital-plan-presentation-pdf.pdf,reference,1,https://www.lunenburgma.gov/ArchiveCenter/ViewFile/Item/78,200,1,2026-09-05
town-budget/docs/1783-i-fy25-police-budget-narrative.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1783,200,1,2026-09-05
town-budget/docs/1784-ii-attachment-a-police-budget-as-expended-fy15-fy23.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1784,200,1,2026-09-05
town-budget/docs/1785-iii-attachment-b-fy25-10-year-hiring-plan.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1785,200,1,2026-09-05
town-budget/docs/1786-iv-attachment-c-fy25-police-preliminary-budget.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/1786,200,1,2026-09-05
town-budget/docs/3378-lunenburg-proposed-roadway-capital-improvement-plan-list-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3378,200,1,2026-09-05
town-budget/docs/3358-lunenburg-senior-citizen-property-tax-work-off-program-application-2025-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3358,200,1,2026-09-05
town-budget/docs/787-march-17-2022-tax-lien-sale-auction-registration-form-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/787,200,1,2026-09-05
town-budget/docs/785-motor-vehicle-excise-tax-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/785,200,1,2026-09-05
town-budget/docs/4306-notice-of-tax-taking-lists.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4306,200,1,2026-09-05
town-budget/docs/4396-november-17-2026-special-town-meeting-legal-notice.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/4396,200,1,2026-09-05
town-budget/docs/783-real-estate-personal-property-tax-actual-billing-pdf.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/783,200,1,2026-09-05
town-budget/docs/784-real-estate-tax-preliminary-billing-pfd.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/784,200,1,2026-09-05
town-budget/docs/3547-role-of-the-assessing-department.pdf,reference,1,https://www.lunenburgma.gov/DocumentCenter/View/3547,200,1,2026-09-05
