vintage,table,variable,estimate,moe,moe_note,geography,about,source_file,sha256
2023,B19013,B19013_001E,93125,42518,,"Hancock town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,76129,20890,,"Hinsdale town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,84419,17659,,"Lanesborough town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,74222,11598,,"Lee town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,97569,47309,,"Lenox town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,131111,62123,,"Monterey town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,127813,49070,,"Mount Washington town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,81500,18678,,"New Ashford town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,94038,33407,,"New Marlborough town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,48521,9791,,"North Adams city, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,104089,4809,,"Otis town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,83125,20771,,"Peru town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,68386,3772,,"Pittsfield city, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,96923,29483,,"Richmond town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,88250,21973,,"Sandisfield town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,55000,8683,,"Savoy town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,83889,23190,,"Sheffield town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,131667,101240,,"Stockbridge town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,150000,19099,,"Tyringham town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,89345,6506,,"Washington town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,99961,10037,,"West Stockbridge town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,97813,23167,,"Williamstown town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,104766,10215,,"Windsor town, Berkshire County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,91050,9202,,"Acushnet town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,93266,6554,,"Attleboro city, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,123877,30572,,"Berkley town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,98662,8545,,"Dartmouth town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,137616,20043,,"Dighton town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,121458,8195,,"Easton town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,92500,19549,,"Fairhaven town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,53933,3116,,"Fall River city, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,144722,14398,,"Freetown town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,131409,12836,,"Mansfield town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,56025,2573,,"New Bedford city, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,109426,6738,,"North Attleborough Town city, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,127404,16942,,"Norton town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,117950,12648,,"Raynham town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,126161,16944,,"Rehoboth town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,116310,6900,,"Seekonk town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,111720,7775,,"Somerset town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,116627,14055,,"Swansea town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,79715,7327,,"Taunton city, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,100703,7270,,"Westport town, Bristol County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,117813,48649,,"Aquinnah town, Dukes County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,166250,42542,,"Chilmark town, Dukes County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,89710,40263,,"Edgartown town, Dukes County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,117927,26238,,"Oak Bluffs town, Dukes County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,70724,12743,,"Tisbury town, Dukes County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,194526,57167,,"West Tisbury town, Dukes County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,100599,11493,,"Amesbury Town city, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,167591,13585,,"Andover town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,103739,8285,,"Beverly city, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,192605,29410,,"Boxford town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,117072,7540,,"Danvers town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,152371,23331,,"Essex town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,152014,17724,,"Georgetown town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,87898,8205,,"Gloucester city, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,135521,12884,,"Groveland town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,126331,18807,,"Hamilton town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,87675,5683,,"Haverhill city, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,124405,16741,,"Ipswich town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,57903,3889,,"Lawrence city, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,74715,3845,,"Lynn city, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,172484,21630,,"Lynnfield town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,197875,34348,,"Manchester-by-the-Sea town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,165859,18757,,"Marblehead town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,116477,24919,,"Merrimac town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,103270,8981,,"Methuen Town city, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,171458,31376,,"Middleton town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,111004,4447,,"Nahant town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,176196,54418,,"Newbury town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,144259,26243,,"Newburyport city, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,134319,5735,,"North Andover town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,95278,4344,,"Peabody city, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,93227,7520,,"Rockport town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,117177,40154,,"Rowley town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,85137,8176,,"Salem city, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,102521,16330,,"Salisbury town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,100819,3251,,"Saugus town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,128964,20220,,"Swampscott town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,176698,24085,,"Topsfield town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,187652,40132,,"Wenham town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,189048,41082,,"West Newbury town, Essex County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,80216,15537,,"Ashfield town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,78427,9458,,"Bernardston town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,80995,7492,,"Buckland town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,59327,12809,,"Charlemont town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,86429,11359,,"Colrain town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,92471,10664,,"Conway town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,103110,13168,,"Deerfield town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,74550,7158,,"Erving town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,90000,13600,,"Gill town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,53961,4918,,"Greenfield city, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,99375,33069,,"Hawley town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
2023,B19013,B19013_001E,93750,19687,,"Heath town, Franklin County, Massachusetts","Median household income — every Massachusetts municipality, so Lunenburg can be ranked against them rather than described",acs5-2023-B19013-massachusetts-lunenburg.json,4edbe5e1bf435d9579d277fbafa9456385ea29bb8689fa9005a2dcb7d08326b4
